LOCATION CODE,ROAD NAME,FIRST NAME,SECOND NAME,LATITUDE,LONGITUDE,NEGATIVE OFFSET,POSITIVE OFFSET,geometry,dist_to_osm_m,positive_ok,negative_ok
45019,Phetchaburi Road,Deluxe Place Hotel,,13.74208,100.59662,45018,45020,POINT (100.59662 13.74208),1.6792464090001578,True,True
45020,Phetchaburi Road,Khlong Tan Intersection,,13.74107,100.60101,45019,,POINT (100.60101 13.74107),1.2934146361301928,False,True
46768,Phetphraram Road,Phetchaburi Road,,13.74219,100.59662,,46769,POINT (100.59662 13.74219),2.3076162789361576,True,False
46769,Phetphraram Road,Kamphaeng Phet 7 Road,,13.74315,100.59687,46768,46770,POINT (100.59687 13.74315),5.371775819542736,True,True
46770,Phetphraram Road,Rama 9 Road,,13.74948,100.59915,46769,,POINT (100.59915 13.74948),1.9138261252203783,False,True
46771,Phibunsongkhram Road,Rama 7 Bridge,,13.8172,100.51621,,46772,POINT (100.51621 13.8172),5.987494536465358,True,False
46772,Phibunsongkhram Road,Soi Phibun Songkhram 3,,13.82288,100.50398,46771,,POINT (100.50398 13.82288),1.0738757765321816,False,True
36501,Phichai Rd.,U-thong Nai Junction-558,,13.77546,100.51493,,36502,POINT (100.51493 13.77546),0.4209479585387438,True,False
36502,Phichai Rd.,Khattiyani Intersection-558,,13.77845,100.51637,36501,36503,POINT (100.51637 13.77845),0.15104479047307473,True,True
36503,Phichai Rd.,Phichai Intersection-558,,13.78189,100.51805,36502,36504,POINT (100.51805 13.78189),0.3444374363726833,True,True
36504,Phichai Rd.,Amnuai Songkhram Junction-558,,13.78598,100.52016,36503,,POINT (100.52016 13.78598),2.0526116171500774,False,True
37501,Phitsanulok Road,Phitsanulok Rd. Cross Samsen Rd.,,13.7708,100.50473,,37502,POINT (100.50473 13.7708),2.2840406234584583,True,False
37502,Phitsanulok Road,Wang Daeng Intersection,,13.76838,100.50762,37501,37503,POINT (100.50762 13.76838),1.052537703073628,True,True
37503,Phitsanulok Road,Suan Misakawan Intersection,,13.7659,100.51046,37502,37504,POINT (100.51046 13.7659),0.643359371081747,True,True
37504,Phitsanulok Road,Phanitchayakan Intersection-560,,13.76328,100.51343,37503,37505,POINT (100.51343 13.76328),4.394377120110217,True,True
37505,Phitsanulok Road,Nang Leong Junction-560,,13.7617,100.51549,37504,,POINT (100.51549 13.7617),1.929629656197571,False,True
16011,Phloenchit Rd.,Ratchaprasong Intersection-636,,13.74455,100.54021,,16012,POINT (100.54021 13.74455),2.982107382449238,True,False
16012,Phloenchit Rd.,Chit Lom Intersection,,13.74402,100.54384,16011,16013,POINT (100.54384 13.74402),1.3200977003778305,True,True
16013,Phloenchit Rd.,Phloen Chit Intersection-636,,13.74334,100.54749,16012,16020,POINT (100.54749 13.74334),1.2728523284713207,True,True
16020,Phloenchit Rd.,Express Phloenchit Intersection - 636,,13.74283,100.55026,16013,,POINT (100.55026 13.74283),7.113734083840588,False,True
33008,Phra Athit Rd.,Bang Lamphu Intersection-656,,13.76216,100.49826,,33009,POINT (100.49826 13.76216),1.2244913898249281,True,False
33009,Phra Athit Rd.,Soi Samsen 1,,13.76366,100.49603,33008,33010,POINT (100.49603 13.76366),0.36776163517077626,True,True
33010,Phra Athit Rd.,Soi Chanasongkhram,,13.76239,100.49391,33009,33011,POINT (100.49391 13.76239),1.663290011647208,True,True
33011,Phra Athit Rd.,Under Somdetphrapinklao Bridge,,13.76083,100.49198,33010,,POINT (100.49198 13.76083),0.466980310893853,False,True
46792,Phra Pradaeng West,Phetchahung Road,,13.66497,100.53811,,46793,POINT (100.53811 13.66497),11.393886474008058,True,False
46793,Phra Pradaeng West,Soi Rama 3 Yaek 32,,13.66883,100.53843,46792,,POINT (100.53843 13.66883),3.3030386263824556,False,True
46794,Phran Nok Road,Charan Sanitwong Road,,13.75478,100.46936,,46795,POINT (100.46936 13.75478),1.846699763737891,True,False
46795,Phran Nok Road,Itsaraphap Road,,13.75552,100.47796,46794,46796,POINT (100.47796 13.75552),0.6562675585503923,True,True
46796,Phran Nok Road,Arun Ammarin Road,,13.75605,100.48338,46795,,POINT (100.48338 13.75605),0.38919104416670575,False,True
46797,Phra Pok Klao Bridge,Prajadhipok Road,,13.73629,100.4966,,46798,POINT (100.4966 13.73629),8.087986157655342,True,False
46798,Phra Pok Klao Bridge,Chakkrawat Road,,13.74111,100.50046,46797,,POINT (100.50046 13.74111),0.00816477920978898,False,True
33005,Phra Sumen Road,Chaloem Thai Intersection-655,,13.75613,100.50512,,33006,POINT (100.50512 13.75613),3.3387513456208424,True,False
33006,Phra Sumen Road,Saphan Wan Chat Intersection-655,,13.75942,100.50249,33005,33007,POINT (100.50249 13.75942),0.27249590627844,True,True
33007,Phra Sumen Road,Soi Phanthom,,13.7607,100.50057,33006,33014,POINT (100.50057 13.7607),3.9846645449105416,True,True
33014,Phra Sumen Road,Bang Lamphu Intersection-655,,13.76216,100.49826,33007,,POINT (100.49826 13.76216),1.2244913898249281,False,True
46799,Phuttha Bucha 24,Soi Wat Yai Rom,,13.66051,100.46852,,46800,POINT (100.46852 13.66051),1.5083653615691164,True,False
46800,Phuttha Bucha 24,Phuttha Bucha Road,,13.66091,100.4707,46799,,POINT (100.4707 13.66091),0.034632931667296085,False,True
46801,Phuttha Bucha 36,Soi Phutthabucha 36,,13.64396,100.47892,,46802,POINT (100.47892 13.64396),4.816164535907843,True,False
46802,Phuttha Bucha 36,Phuttha Bucha 39/Phuttha Bucha 36,,13.65024,100.48143,46801,,POINT (100.48143 13.65024),0.6256120856646173,False,True
46803,Phuttha Bucha 36 Yaek 1,Soi Phuttha Bucha 36 Yaek 1,,13.63792,100.48063,,46804,POINT (100.48063 13.63792),4.00733362903831,True,False
46804,Phuttha Bucha 36 Yaek 1,Soi Mit Maitri 6,,13.63751,100.48739,46803,,POINT (100.48739 13.63751),3.138848164408873,False,True
46807,Phuttha Bucha 39,Phuttha Bucha 39/Phuttha Bucha 36,,13.65024,100.48143,,46808,POINT (100.48143 13.65024),0.6256120856646173,True,False
46808,Phuttha Bucha 39,Phuttha Bucha 39 South,,13.65326,100.48294,46807,46809,POINT (100.48294 13.65326),1.8604044184883632,True,True
46809,Phuttha Bucha 39,Soi Phutthabucha 39,,13.66042,100.48069,46808,46810,POINT (100.48069 13.66042),11.665745871509959,True,True
46810,Phuttha Bucha 39,Suk Sawat 26,,13.66783,100.47868,46809,,POINT (100.47868 13.66783),13.073871071007712,False,True
46821,Pracha Songkhro 27,Pracha Songkhro Road,,13.77508,100.5622,,46822,POINT (100.5622 13.77508),4.360455968699912,True,False
46822,Pracha Songkhro 27,Soi Pracha Songkhro 45,,13.77907,100.56153,46821,,POINT (100.56153 13.77907),5.434160926588368,False,True
46823,Pracha Uthit 19 (West),Pracharat Bamphen Road,,13.77853,100.58428,,46824,POINT (100.58428 13.77853),2.0767520264987906,True,False
46824,Pracha Uthit 19 (West),Soi Ratchada Niwet 4,,13.77747,100.58646,46823,,POINT (100.58646 13.77747),3.186928423212662,False,True
46825,Pracha Uthit 19,Thiamruammit Road,,13.76994,100.58646,,46826,POINT (100.58646 13.76994),1.5679861874812204,True,False
46826,Pracha Uthit 19,Soi Ratchada Niwet 5,,13.77723,100.58752,46825,,POINT (100.58752 13.77723),4.31716202113658,False,True
46829,Pracha Uthit 54,Charoen Krung 82,,13.64219,100.49496,,46830,POINT (100.49496 13.64219),0.5537795361113804,True,False
46830,Pracha Uthit 54,Pracha Uthit Road,,13.64372,100.49899,46829,,POINT (100.49899 13.64372),5.872164435426128,False,True
46835,Pracha Uthit 76,9,,13.62098,100.50022,,46836,POINT (100.50022 13.62098),0.2844398663313613,True,False
46836,Pracha Uthit 76,Pracha Uthit Road,,13.62707,100.5055,46835,,POINT (100.5055 13.62707),3.0250130467652387,False,True
46837,Prachachuen 12 Yaek 1-2-2,Ngamwongwan47 Yaek39 Chinket 2/37,,13.86984,100.55195,,46838,POINT (100.55195 13.86984),2.522868779143176,True,False
46838,Prachachuen 12 Yaek 1-2-2,Prachachuen 12 Yaek 2,,13.87209,100.55185,46837,,POINT (100.55185 13.87209),4.789233905529918,False,True
46839,Prachachuen 12 Yaek 2,Pracha Chuen Road,,13.87241,100.54892,,46840,POINT (100.54892 13.87241),1.2837914045672654,True,False
46840,Prachachuen 12 Yaek 2,Prachachuen 12 Yaek 1-2-2,,13.87209,100.55185,46839,,POINT (100.55185 13.87209),4.789233905529918,False,True
41501,Pracha Chuen Road,Pra Cha Chun Intersection-568,,13.80572,100.53325,,41502,POINT (100.53325 13.80572),0.6678781969983832,True,False
41502,Pracha Chuen Road,So No Kho. Bang Sue Junction,,13.80913,100.53404,41501,41503,POINT (100.53404 13.80913),2.2431751646734615,True,True
41503,Pracha Chuen Road,Soi Prachachuen 11,,13.81326,100.53504,41502,41504,POINT (100.53504 13.81326),6.99998324638603,True,True
41504,Pracha Chuen Road,Saphan 99 Junction,,13.81666,100.5359,41503,41505,POINT (100.5359 13.81666),14.27174475278549,True,True
41505,Pracha Chuen Road,Phoemsap Junction,,13.82002,100.53667,41504,41512,POINT (100.53667 13.82002),11.220125954178263,True,True
41512,Pracha Chuen Road,SOI PRACHACHUEN 21,,13.82184,100.53709,41505,41506,POINT (100.53709 13.82184),8.47574940139196,True,True
41506,Pracha Chuen Road,Vegas Tower Hotel,,13.82548,100.53789,41512,41507,POINT (100.53789 13.82548),3.56960954368275,True,True
41507,Pracha Chuen Road,Prachanukun Intersection-568,,13.83041,100.53921,41506,41508,POINT (100.53921 13.83041),4.247417206234174,True,True
41508,Pracha Chuen Road,Metropolitan Electricity Authority Subststion Prachachuen,,13.83436,100.53992,41507,41509,POINT (100.53992 13.83436),0.12558632198138586,True,True
41509,Pracha Chuen Road,Prachaniwet Intersection,,13.83988,100.54125,41508,41510,POINT (100.54125 13.83988),1.0085383768678835,True,True
41510,Pracha Chuen Road,Soi Prachachuen 43,,13.84589,100.54267,41509,41511,POINT (100.54267 13.84589),3.265685365171443,True,True
41511,Pracha Chuen Road,Phong Phet Intersection,,13.85605,100.54525,41510,41513,POINT (100.54525 13.85605),1.6550277532240971,True,True
41513,Pracha Chuen Road,Samakkhi Junction,,13.87743,100.55012,41511,,POINT (100.55012 13.87743),0.11169989080811274,False,True
46841,Prachaniwet 1 Road,Thetsaban Nimit Tai Road/Thetsaban Songkhro Road,,13.83989,100.54961,,46842,POINT (100.54961 13.83989),0.02820012180636092,True,False
46842,Prachaniwet 1 Road,Kampaeng Phet 6 Road,,13.83869,100.55633,46841,46843,POINT (100.55633 13.83869),1.179306601252819,True,True
46843,Prachaniwet 1 Road,31,,13.83855,100.55736,46842,,POINT (100.55736 13.83855),4.021483892042076,False,True
44009,Pracharat Bamphen Road,Soi Prachasongkhro 45-671,,13.77837,100.56808,,44010,POINT (100.56808 13.77837),0.17428568486113338,True,False
44010,Pracharat Bamphen Road,Soi Prachasongkhro 36,,13.77826,100.57057,44009,44011,POINT (100.57057 13.77826),5.793270878850996,True,True
44011,Pracharat Bamphen Road,Huai Khwang Intersection-671,,13.77847,100.57365,44010,,POINT (100.57365 13.77847),2.887051732801419,False,True
46847,Pracharat Sai 1 Soi 24,Pracharat Sai1 Road,,13.80926,100.52174,,46848,POINT (100.52174 13.80926),4.350731972020307,True,False
46848,Pracharat Sai 1 Soi 24,Bangkok-Nonthaburi Road,,13.81024,100.53129,46847,,POINT (100.53129 13.81024),5.156205920940043,False,True
46849,Pracharat Sai 1 Soi 28,Krungthep -Nonthaburi 13 Road,,13.81144,100.52569,,46850,POINT (100.52569 13.81144),1.7725029390102165,True,False
46850,Pracharat Sai 1 Soi 28,Pracharat Sai1 Road,,13.81077,100.52178,46849,,POINT (100.52178 13.81077),0.6017083123705051,False,True
35513,Pracharat Sai1 Road,Kiak Kai Intersection-661,,13.79724,100.52139,,35514,POINT (100.52139 13.79724),2.042056920123365,True,False
35514,Pracharat Sai1 Road,Pracharat Sai 1 Soi 10,,13.80256,100.52138,35513,35515,POINT (100.52138 13.80256),0.17579275723526053,True,True
35515,Pracharat Sai1 Road,Bang Pho Intersection-661,,13.80642,100.52155,35514,35516,POINT (100.52155 13.80642),0.69637681985972,True,True
35516,Pracharat Sai1 Road,Pracharat Sai 1 Soi 28,,13.81078,100.5218,35515,35517,POINT (100.5218 13.81078),2.717166618569777,True,True
35517,Pracharat Sai1 Road,Pracharat Intersection,,13.81463,100.52095,35516,35518,POINT (100.52095 13.81463),2.583596418386838,True,True
35518,Pracharat Sai1 Road,Phibunsongkhram Rd. Cross Rama 7 Rd.,,13.8156,100.51518,35517,,POINT (100.51518 13.8156),4.074227774675974,False,True
40500,Pracharatrat Sai 2 Rd.,Khlong Prem Prachakon Drainage Building,,13.8065,100.51928,,40501,POINT (100.51928 13.8065),7.840051769317214,True,False
40501,Pracharatrat Sai 2 Rd.,Bang Pho Intersection-566,,13.80642,100.52155,40500,40502,POINT (100.52155 13.80642),0.69637681985972,True,True
40502,Pracharatrat Sai 2 Rd.,Tao Pun Junction-566,,13.80635,100.53082,40501,40503,POINT (100.53082 13.80635),4.136742713046304,True,True
40503,Pracharatrat Sai 2 Rd.,Pra Cha Chun Intersection-566,,13.80572,100.53325,40502,40504,POINT (100.53325 13.80572),0.6678781969983832,True,True
40504,Pracharatrat Sai 2 Rd.,Saphan Sung Bang Sue Junction-566,,13.80454,100.53589,40503,,POINT (100.53589 13.80454),0.2877861432533357,False,True
44000,Pracha Songkhro Road,Pracha Songkhro Intersection-573,,13.76048,100.55487,,44001,POINT (100.55487 13.76048),2.4058980450776546,True,False
44001,Pracha Songkhro Road,Soi Prachasongkhro 2,,13.76225,100.55564,44000,44002,POINT (100.55564 13.76225),2.2578255389585644,True,True
44002,Pracha Songkhro Road,Soi Prachasongkhro 4,,13.76529,100.55686,44001,44003,POINT (100.55686 13.76529),3.8296011635186757,True,True
44003,Pracha Songkhro Road,Prachasongkhro Rd. Cross Mitmaitri Rd.,,13.77027,100.55835,44002,44004,POINT (100.55835 13.77027),5.749653242358424,True,True
44004,Pracha Songkhro Road,Soi Prachasongkhro 14,,13.76996,100.55988,44003,44005,POINT (100.55988 13.76996),1.642485678785739,True,True
44005,Pracha Songkhro Road,Soi Prachasongkhaw 3,,13.77379,100.5603,44004,44006,POINT (100.5603 13.77379),1.3377805499614563,True,True
44006,Pracha Songkhro Road,Soi Prachasongkhro 27,,13.7751,100.56221,44005,44007,POINT (100.56221 13.7751),3.0771687416434226,True,True
44007,Pracha Songkhro Road,Soi Phasuk,,13.77522,100.56661,44006,44008,POINT (100.56661 13.77522),3.6063399448185174,True,True
44008,Pracha Songkhro Road,Huai Khwang Mit Center Public Welfare Office area 6,,13.77701,100.568,44007,44012,POINT (100.568 13.77701),1.9525285460199082,True,True
44012,Pracha Songkhro Road,Soi Prachasongkhro 45-573,,13.77837,100.56808,44008,,POINT (100.56808 13.77837),0.17428568486113338,False,True
44501,Prajadhipok Road,Wong Wian Yai Circle-574,,13.72693,100.49339,,44502,POINT (100.49339 13.72693),2.382716543619273,True,False
44502,Prajadhipok Road,Ban Khaek Intersection-574,,13.73088,100.49468,44501,44503,POINT (100.49468 13.73088),0.01613821338084673,True,True
44503,Prajadhipok Road,Prachathipok-somdetchaophraya Intersection-574,,13.73447,100.49594,44502,44504,POINT (100.49594 13.73447),5.249472959535648,True,True
44504,Prajadhipok Road,Praputthayodfa Bridge,,13.73927,100.49754,44503,44511,POINT (100.49754 13.73927),2.7556230196062685,True,True
44511,Prajadhipok Road,Phahurat Intersection,,13.74514,100.49936,44504,,POINT (100.49936 13.74514),1.747661117265651,False,True
36001,Prachathippatai Rd.,Saphan Wan Chat Intersection-662,,13.75942,100.50249,,36002,POINT (100.50249 13.75942),0.27249590627844,True,False
36002,Prachathippatai Rd.,Wisut Kasat Intersection-662,,13.76251,100.50436,36001,36011,POINT (100.50436 13.76251),0.5778198774849977,True,True
36011,Prachathippatai Rd.,Me Daeng Intersection-662,,13.7665,100.50672,36002,,POINT (100.50672 13.7665),0.4643913646422722,False,True
40002,Pradiphat Rd.,Saphan Daeng Intersection-669,,13.79343,100.5299,,40003,POINT (100.5299 13.79343),0.5862216871882344,True,False
40003,Pradiphat Rd.,Thoet Damri Intersection-669,,13.79245,100.53505,40002,40004,POINT (100.53505 13.79245),0.8848354961767149,True,True
40004,Pradiphat Rd.,Pradiphat Intersection-669,,13.79191,100.53794,40003,40005,POINT (100.53794 13.79191),3.7276955975516337,True,True
40005,Pradiphat Rd.,Soi Pradiphat 10,,13.79101,100.5422,40004,40006,POINT (100.5422 13.79101),0.26690680780493486,True,True
40006,Pradiphat Rd.,Saphan Khwai Intersection-669,,13.78979,100.54821,40005,,POINT (100.54821 13.78979),1.1218604794752542,False,True
46851,Pradit Manutham Road,Sukhumvit 63,,13.74184,100.59009,,46852,POINT (100.59009 13.74184),4.03808962213541,True,False
46852,Pradit Manutham Road,Rama 9 Road,,13.75153,100.59328,46851,46853,POINT (100.59328 13.75153),1.2215850479047348,True,True
46853,Pradit Manutham Road,Chalong Rat Expressway,,13.75902,100.59581,46852,,POINT (100.59581 13.75902),0.18601141183871345,False,True
15112,Pradit Manutham Road,Duan Pracha Uthit Intersection,,13.76707,100.60203,,15113,POINT (100.60203 13.76707),1.149272526967766,True,False
15113,Pradit Manutham Road,Uder Chalongrat Tollway-611,,13.7864,100.60881,15112,,POINT (100.60881 13.7864),1.5439707835536145,False,True
46863,Prasert Manukitch 18,Soi Senanikhom 1,,13.82995,100.60842,,46864,POINT (100.60842 13.82995),1.2658442125091072,True,False
46864,Prasert Manukitch 18,Prasert-Manukitch 27,,13.83283,100.61127,46863,,POINT (100.61127 13.83283),5.303968989928467,False,True
46874,Pridi Banomyong 31,Ekkamai 12,,13.72996,100.59153,,46875,POINT (100.59153 13.72996),6.194317925423781,True,False
46875,Pridi Banomyong 31,Sukhumvit 71 Road,,13.72992,100.59636,46874,,POINT (100.59636 13.72992),2.3980233160055366,False,True
39510,Puncementthai Rd.,Puncementthai Rd. Cross Rot Fai Rd.-668,,13.80304,100.5391,,39511,POINT (100.5391 13.80304),0.7717144517269569,True,False
39511,Puncementthai Rd.,Saphan Sung Bang Sue Junction-668,,13.80454,100.53589,39510,,POINT (100.53589 13.80454),0.2877861432533357,False,True
19000,Ram Inthra Road,Anusawari Lak Si Circle-522,,13.87527,100.5968,,19001,POINT (100.5968 13.87527),10.501968019951955,True,False
19001,Ram Inthra Road,Lat Pla Khao Intersection-522,,13.86445,100.61458,19000,19031,POINT (100.61458 13.86445),1.827508138061124,True,True
19031,Ram Inthra Road,Soi Rarm Intra 39,,13.85751,100.62751,19001,19002,POINT (100.62751 13.85751),9.064304125397214,True,True
19002,Ram Inthra Road,Nuan Chan Intersection,,13.84564,100.64942,19031,19032,POINT (100.64942 13.84564),8.396675718904651,True,True
19032,Ram Inthra Road,Km 8 Intersection-522,,13.83868,100.66248,19002,19003,POINT (100.66248 13.83868),0.1279953043393708,True,True
19003,Ram Inthra Road,Ram Intra Interchange-522,,13.82704,100.67459,19032,19033,POINT (100.67459 13.82704),4.159250247920386,True,True
19033,Ram Inthra Road,Noppharat Junction,,13.81469,100.68784,19003,19034,POINT (100.68784 13.81469),6.68741140311656,True,True
19034,Ram Inthra Road,Phraya Suren Road Junction,,13.8129,100.69864,19033,19004,POINT (100.69864 13.8129),10.48421918627627,True,True
19004,Ram Inthra Road,Minburi Intersection-522,,13.81271,100.71769,19034,19035,POINT (100.71769 13.81271),0.4239833784583492,True,True
19035,Ram Inthra Road,Highway 304-3119 Junction,,13.81917,100.73427,19004,,POINT (100.73427 13.81917),3.0495438519996148,False,True
16007,Rama 1 Road,Phong Phraram Intersection-635,,13.74799,100.52078,,16008,POINT (100.52078 13.74799),0.7552251992115929,True,False
16008,Rama 1 Road,Charoen Phon Intersection-635,,13.74745,100.52377,16007,16009,POINT (100.52377 13.74745),0.14117059091736708,True,True
16009,Rama 1 Road,Pathum Wan Intersection-635,,13.7462,100.53066,16008,16010,POINT (100.53066 13.7462),2.3297072272786115,True,True
16010,Rama 1 Road,Chaloem Phao Junction-635,,13.74532,100.53585,16009,16019,POINT (100.53585 13.74532),1.1079025149340855,True,True
16019,Rama 1 Road,Ratchaprasong Intersection-635,,13.74455,100.54021,16010,,POINT (100.54021 13.74455),2.982107382449238,False,True
46889,Rama 2 Soi 28,Rama 2 Road,,13.67819,100.46513,,46890,POINT (100.46513 13.67819),6.7513249741537535,True,False
46890,Rama 2 Soi 28,Rama 2 Soi 28 Yaek 10,,13.68375,100.46439,46889,46891,POINT (100.46439 13.68375),4.183666509052311,True,True
